entity_id,state,last_changed
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:00:16.914Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:00:56.452Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:02:25.690Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:03:15.195Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:04:04.731Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:04:14.686Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:04:44.229Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:05:04.053Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:07:32.704Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:08:42.024Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:11:40.298Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:12:00.121Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:12:29.853Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:12:49.651Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:14:38.439Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:15:08.232Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:18:16.388Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:19:05.906Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:19:35.662Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:20:05.344Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:21:34.500Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:22:33.892Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:24:42.649Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:26:41.527Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:26:51.379Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:27:11.132Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:31:18.752Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:31:28.653Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:31:48.436Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:32:47.963Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:34:46.680Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:35:06.559Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:37:54.952Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:39:24.071Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:39:53.807Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:40:03.806Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:42:52.091Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:43:31.643Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:45:40.450Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:46:20.111Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:47:09.531Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:47:39.291Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:48:58.531Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:49:28.241Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:51:17.232Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:51:46.883Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:55:14.866Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:55:44.588Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T16:56:04.378Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:56:14.318Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:57:53.309Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T16:58:42.928Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T16:58:52.807Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:00:51.668Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:01:01.544Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:01:41.080Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:02:10.871Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:02:30.749Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:04:29.527Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:05:09.202Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:06:18.509Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:06:58.091Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:10:16.192Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:11:45.327Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:12:24.856Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:13:24.393Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:14:43.546Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:14:53.347Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:15:42.971Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:16:02.768Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T17:19:50.563Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:20:20.307Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:21:39.483Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:21:49.442Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:22:29.066Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:22:38.960Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:26:26.703Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:26:36.623Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:28:05.713Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:29:05.270Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:29:34.974Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:30:34.340Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:31:43.700Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:32:43.175Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:33:12.933Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:33:32.717Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:36:01.382Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:36:11.314Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:36:50.964Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:37:00.829Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:38:20.090Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:41:47.951Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:42:57.390Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:43:17.264Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:43:36.993Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:43:56.754Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:44:26.499Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T17:44:56.232Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:45:35.870Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:46:05.470Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:47:24.829Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T17:48:14.265Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:48:53.933Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:49:03.851Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:51:12.631Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:54:30.636Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:54:50.454Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T17:59:17.833Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T17:59:47.419Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:02:55.738Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:03:05.640Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:08:52.231Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:09:51.580Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:10:51.120Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T18:12:00.368Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:12:30.157Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:13:19.697Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:13:39.374Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:15:38.331Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:15:58.055Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:16:08.003Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:17:37.195Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:18:16.705Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:20:45.278Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:21:05.125Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:21:25.014Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:23:23.818Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:26:32.026Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T18:27:01.654Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:27:21.494Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:27:51.257Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T18:29:10.415Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:29:40.146Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:30:39.596Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:31:19.160Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T18:31:48.868Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:31:58.766Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T18:32:08.714Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:32:48.226Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:34:47.031Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:34:57.115Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:36:55.828Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:37:25.604Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:38:25.119Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:39:14.515Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:40:53.667Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:41:03.604Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:41:23.435Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:42:03.041Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:42:12.970Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:42:32.752Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:44:21.724Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:45:40.957Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:46:50.619Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:47:00.127Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T18:48:39.091Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:49:08.867Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:50:57.719Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:52:26.991Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:52:36.879Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:53:36.303Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T18:54:25.868Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:55:35.086Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T18:57:43.887Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T18:58:23.532Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:00:32.282Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:01:21.766Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:04:00.232Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:04:59.781Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:05:19.607Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:05:59.050Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:07:38.224Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:07:57.993Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:09:07.375Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:10:06.861Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:11:06.199Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:11:26.029Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:12:05.677Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:12:45.296Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:17:22.573Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:17:42.402Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:20:30.783Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:21:00.503Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:22:00.028Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:22:19.834Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:22:29.743Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:23:29.095Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:26:37.219Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:27:06.989Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:29:05.798Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:29:25.651Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:32:04.153Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:33:33.255Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:33:43.165Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:35:12.248Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:36:01.819Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:37:01.239Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:37:40.904Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:38:40.297Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T19:39:49.660Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:40:09.490Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:42:37.907Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:44:36.833Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:45:36.229Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:46:45.603Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:46:55.492Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:47:15.248Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:47:25.187Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:47:44.992Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:48:04.815Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:48:14.785Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:49:14.161Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T19:49:43.962Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:49:53.847Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:50:53.290Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:51:42.816Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:56:29.941Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:56:39.868Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T19:57:19.547Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T19:59:08.465Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:00:17.881Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:01:37.114Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:02:36.549Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:02:46.469Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:03:55.826Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:04:25.660Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:05:44.876Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:06:34.361Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:07:53.620Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:09:02.920Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:12:01.226Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:12:21.046Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:13:30.330Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:13:40.240Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:14:19.897Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:15:29.020Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:15:48.882Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:16:18.620Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:18:17.497Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:20:26.200Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:21:35.562Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:22:05.180Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:22:25.063Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:22:54.811Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:23:14.699Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:24:13.940Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:25:33.245Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:26:02.815Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:26:12.783Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:26:32.648Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:29:01.251Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:29:11.263Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:30:20.581Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:30:40.352Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:31:39.759Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:33:48.507Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:35:17.603Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:35:37.431Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:36:36.887Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:40:14.722Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:40:44.407Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:41:04.097Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:41:23.946Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:41:53.704Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:42:33.402Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:43:22.801Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:48:49.676Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:50:38.604Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:51:47.939Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:52:07.644Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:52:57.227Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:53:56.634Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:54:06.523Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:55:25.784Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:57:04.714Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T20:58:14.123Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T20:59:53.133Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:00:13.007Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T21:03:11.108Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:03:40.910Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T21:04:40.320Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:05:49.655Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T21:07:58.455Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:08:08.299Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T21:10:46.660Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:11:16.429Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T21:11:26.382Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:11:36.270Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T21:13:05.306Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T21:14:44.492Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T21:15:24.000Z
